numero,indice,id,nivellement,date_fiche,reseau,site_nom,site_num,commune,ld,departement,description,gps,vu,lat,lon,ele,x,y,z,precision_plani_max,precision_alti_max,ref_latlon,ref_proj,ref_proj_epsg,ref_proj_alti
5204405-01,a,122279,,2017/01/22,Réseau de base,ROCHES-BETTAINCOURT V,5204405,ROCHES-BETTAINCOURT,,HAUTE-MARNE (52),Borne 1977 en granit gravée IGN : Repère à tête hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2010,48.294561175,5.259167913888889,317.04,867528.374,6801755.858,270.124,0.01,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5204405-02,b,122280,,2017/01/22,Réseau de base,ROCHES-BETTAINCOURT V,5204405,ROCHES-BETTAINCOURT,,HAUTE-MARNE (52),Réservoir : Terrasse : Repère 1977 en bronze PM,ok,2010,48.29476227222222,5.259316075,319.559,867538.718,6801778.514,272.643,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5204405-03,c,122281,,2017/01/22,Réseau de base,ROCHES-BETTAINCOURT V,5204405,ROCHES-BETTAINCOURT,,HAUTE-MARNE (52),Escalier : marche la plus haute : Repère 1995 en laiton à tête hémisphérique de 12 mm de diamètre,ok,2010,48.29788728055556,5.255191722222222,288.821,867223.043,6802116.957,241.91,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5211407-01,a,122630,,2017/01/22,Réseau de base,CHATEAUVILLAIN VII,5211407,CHATEAUVILLAIN,,HAUTE-MARNE (52),Réservoir : Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2014,48.040020569444444,4.940574194444444,319.816,844603.374,6772847.887,273.28,0.01,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5211407-02,b,122631,,2017/01/22,Réseau de base,CHATEAUVILLAIN VII,5211407,CHATEAUVILLAIN,,HAUTE-MARNE (52),Borne 1995 en Polyester-béton : Repère hémisphérique de 25 mm de diamètre,ok,2014,48.03984207222222,4.940469588888889,315.136,844596.068,6772827.865,268.6,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5211407-03,c,208020,J.F.K3 - 115a-I,2017/01/22,Réseau de base,CHATEAUVILLAIN VII,5211407,CHATEAUVILLAIN,,HAUTE-MARNE (52),Borne en polyester-béton avec radier béton : Repère à tête hémisphérique de 25 mm de diamètre,ok,2014,48.03968915555556,4.918899933333334,286.348,842989.514,6772771.599,239.843,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5212603-01,a,122708,,2017/01/22,Réseau de base,CHOILLEY-DARDENAY III,5212603,CHOILLEY-DARDENAY,,HAUTE-MARNE (52),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2014,47.66573634444444,5.351420802777778,322.917,876447.918,6732110.713,275.711,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5212603-02,b,122709,,2017/01/22,Réseau de base,CHOILLEY-DARDENAY III,5212603,CHOILLEY-DARDENAY,,HAUTE-MARNE (52),Parapet en pierres taillées : Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2014,47.66077568055555,5.348383258333333,319.42,876236.44,6731553.042,272.21,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5212603-03,c,208016,H'.F.K3 - 24-I,2017/01/22,Réseau de base,CHOILLEY-DARDENAY III,5212603,CHOILLEY-DARDENAY,,HAUTE-MARNE (52),Borne 2014 en polyester-béton avec radier en béton : Repère à tête hémisphérique de 25 mm de diamètre,ok,2014,47.66092900555555,5.352696408333333,313.871,876559.521,6731579.704,266.646,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5213803-01,a,122775,J.F.M3 - 7-I,2017/01/22,Réseau de base,COLMIER-LE-HAUT III,5213803,COLMIER-LE-HAUT,,HAUTE-MARNE (52),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2014,47.782430266666665,4.970376741666667,473.373,847537.827,6744289.353,426.391,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5213803-02,b,122776,,2017/01/22,Réseau de base,COLMIER-LE-HAUT III,5213803,COLMIER-LE-HAUT,,HAUTE-MARNE (52),Réservoir : Terrasse : Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2014,47.78298150277778,4.970425166666667,475.271,847539.924,6744350.671,428.295,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5217104-01,a,122872,,2017/01/22,Réseau de base,DOMMARTIN-LE-FRANC IV,5217104,DOMMARTIN-LE-FRANC,,HAUTE-MARNE (52),Borne 1995 en Polyester-béton : Repère hémisphérique de 25 mm de diamètre,ok,2010,48.42634149444444,4.964853241666667,273.963,845343.903,6815814.906,227.46,0.01,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5217104-02,b,122873,,2017/01/22,Réseau de base,DOMMARTIN-LE-FRANC IV,5217104,DOMMARTIN-LE-FRANC,,HAUTE-MARNE (52),Réservoir : Terrasse : Repère 1995  en laiton de 12 mm de diamètre ,ok,2010,48.426182644444445,4.964686852777778,277.723,845332.036,6815796.948,231.225,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5219501-01,a,122980,H'.D.K3N3 - 31-I,2017/01/22,Réseau de base,FARINCOURT I,5219501,FARINCOURT,,HAUTE-MARNE (52),Cimetiere : Borne 1995 en Polyester-béton : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2014,47.699681899999995,5.676116855555556,325.075,900676.182,6736655.591,277.743,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5219501-02,b,122981,,2017/01/22,Réseau de base,FARINCOURT I,5219501,FARINCOURT,,HAUTE-MARNE (52),Réservoir : Terrasse supérieure : Repère hémisphérique 1995 en laiton de 18 mm de diamètre,,2007,47.69976148611111,5.677218780555556,326.203,900758.481,6736667.229,278.868,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5226201-01,a,123262,,2017/02/06,Réseau de base,LAMOTHE-EN-BLAISY I,5226201,LAMOTHE-EN-BLAISY,,HAUTE-MARNE (52),Borne 1995 en Polyester-béton : Repère à tête hémisphérique de 25 mm de diamètre,ok,2016,48.236577000000004,4.938386794444445,360.634,843904.24,6794681.054,314.131,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5226201-02,b,123263,,2017/02/06,Réseau de base,LAMOTHE-EN-BLAISY I,5226201,LAMOTHE-EN-BLAISY,,HAUTE-MARNE (52),Réservoir : Terrasse : Repère 1995 à tête hémisphérique en laiton de 12 mm de diamètre,ok,2016,48.23664105277778,4.938460088888889,363.606,843909.505,6794688.304,317.1,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5226201-03,c,208123,,2017/02/06,Réseau de base,LAMOTHE-EN-BLAISY I,5226201,LAMOTHE-EN-BLAISY,,HAUTE-MARNE (52),Borne 2016 en béton : Repère triangulaire en fonte,ok,2016,48.236819858333334,4.938910138888889,359.653,843942.422,6794708.991,313.155,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5227601-01,a,123301,,2017/01/22,Réseau de base,LAVILLE-AUX-BOIS I,5227601,LAVILLE-AUX-BOIS,,HAUTE-MARNE (52),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2011,48.09653914444445,5.247758738888889,434.373,867308.941,6779733.14,387.502,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5227601-02,b,123302,,2017/01/22,Réseau de base,LAVILLE-AUX-BOIS I,5227601,LAVILLE-AUX-BOIS,,HAUTE-MARNE (52),Borne 1995 en Polyester-béton : Repère hémisphérique de 25 mm de diamètre,ok,2011,48.09579282777778,5.247357330555555,432.246,867281.431,6779649.386,385.378,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5232701-01,a,123522,,2017/01/22,Réseau de base,MOESLAINS I,5232701,MOESLAINS,,HAUTE-MARNE (52),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2014,48.61629654722223,4.890495658333333,188.87,839339.097,6836790.64,142.698,0.01,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5232701-02,b,123523,,2017/01/22,Réseau de base,MOESLAINS I,5232701,MOESLAINS,,HAUTE-MARNE (52),Canal : Quai : Repère hémisphérique 1995 de 18 mm de diamètre,ok,2014,48.61619224722222,4.890527363888888,188.919,839341.711,6836779.104,142.755,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5237802-01,a,123772,J.J.M3N3 - 27-II,2017/01/22,Réseau de base,PAROY-SUR-SAULX II,5237802,PAROY-SUR-SAULX,,HAUTE-MARNE (52),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2010,48.512536097222224,5.260299744444445,364.012,866918.832,6825976.974,317.156,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5237802-02,b,123773,J.J.M3N3 - 27-I,2017/01/22,Réseau de base,PAROY-SUR-SAULX II,5237802,PAROY-SUR-SAULX,,HAUTE-MARNE (52),Réservoir : Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2010,48.51235811388889,5.259850466666666,363.092,866886.229,6825956.247,316.236,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5241501-01,a,123882,H'.C.K3 - 210-II,2017/01/22,Réseau de base,RANCONNIERES I,5241501,RANCONNIERES,,HAUTE-MARNE (52),Borne 1984 en granit gravée IGN : Repère 1995 hémisphérique en laiton de 12 mm de diamètre,ok,2014,47.94004376944444,5.550326516666667,424.375,890384.379,6763036.131,377.225,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5241501-02,b,123883,H'.C.K3 - 210-I,2017/01/22,Réseau de base,RANCONNIERES I,5241501,RANCONNIERES,,HAUTE-MARNE (52),Réservoir : Terrasse : Repère 1995 hémisphérique en laiton de 12 mm de diamètre,ok,2014,47.93801511388889,5.562139588888889,420.431,891273.241,6762839.378,373.29,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5241501-03,c,123884,,2017/01/22,Réseau de base,RANCONNIERES I,5241501,RANCONNIERES,,HAUTE-MARNE (52),Clocher : Centre boule,,2011,47.935529499999994,5.55798725,431.4,890972.31,6762553.28,384.26,0.1,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5241501-05,d,123886,,2017/01/22,Réseau de base,RANCONNIERES I,5241501,RANCONNIERES,,HAUTE-MARNE (52),Clocher : Centre Croix,,2011,47.93552947222222,5.55798725,432.66,890972.31,6762553.28,385.52,0.1,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5243302-01,a,123957,J.H.M3O3 - 17-I,2017/02/21,Réseau de base,ROMAIN-SUR-MEUSE II,5243302,ROMAIN-SUR-MEUSE,,HAUTE-MARNE (52),Borne 1995 en polyester-béton : Repère à tête hémisphérique de 25 mm de diamètre,ok,2016,48.17562082777778,5.520062705555556,511.214,887290.581,6789129.078,464.06,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5243302-02,b,123958,J.H.M3O3 - 17-II,2017/02/21,Réseau de base,ROMAIN-SUR-MEUSE II,5243302,ROMAIN-SUR-MEUSE,,HAUTE-MARNE (52),Réservoir : Repère à tête hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2016,48.175591516666664,5.520043025,512.42,887289.222,6789125.775,465.271,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5243302-03,c,208124,,2017/02/21,Réseau de base,ROMAIN-SUR-MEUSE II,5243302,ROMAIN-SUR-MEUSE,,HAUTE-MARNE (52),Borne 2016 en granit : Repère en laiton de 25 mm de diamètre,ok,2016,48.175864841666666,5.519324777777777,511.016,887234.891,6789154.433,463.854,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5300804-01,a,124462,,2017/01/20,Réseau de base,ARON IV,5300804,ARON,,MAYENNE (53),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2010,48.311900880555555,-0.5358342722222222,176.857,437938.68,6807154.727,129.97,0.01,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5300804-03,c,124464,,2017/01/20,Réseau de base,ARON IV,5300804,ARON,,MAYENNE (53),Calvaire : Marche : Coin sud-ouest : Repère hémisphérique 2000 en laiton de 18 mm de diamètre,ok,2010,48.314549183333334,-0.5343968027777778,177.99,438058.319,6807444.01,131.1,0.05,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5304004-01,a,124697,R.D.M3 - 190-I,2017/01/20,Réseau de base,BOURGON IV,5304004,BOURGON,,MAYENNE (53),Borne 1995 en béton sous plaque de béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2014,48.165609402777775,-1.064942027777778,184.346,397919.181,6792804.738,136.831,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5304004-02,b,124698,R.D.M3 - 190-II,2017/01/20,Réseau de base,BOURGON IV,5304004,BOURGON,,MAYENNE (53),Croix : Socle : Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2014,48.16661586111111,-1.0648552194444445,181.297,397931.382,6792916.11,133.805,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5305602-01,a,124800,,2017/01/20,Réseau de base,LA CHAPELLE-ANTHENAISE II,5305602,LA CHAPELLE-ANTHENAISE,,MAYENNE (53),Borne 1995 en Polyester-béton : Repère hémisphérique de 25 mm de diamètre,ok,2011,48.12425574722222,-0.6781721305555555,154.32,426425.593,6786804.68,107.196,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5305602-02,b,124801,,2017/01/20,Réseau de base,LA CHAPELLE-ANTHENAISE II,5305602,LA CHAPELLE-ANTHENAISE,,MAYENNE (53),Cimetiere : Croix : Socle : Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2011,48.123409727777776,-0.6789193361111111,157.749,426365.679,6786713.353,110.623,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5307706-01,a,124959,,2017/01/20,Réseau de base,COSSE-LE-VIVIEN VI,5307706,COSSE-LE-VIVIEN,,MAYENNE (53),Borne 1995 en Polyester-béton : Repère hémisphérique de 25 mm de diamètre,ok,2011,47.94261611666666,-0.9102941972222223,137.46,408175.405,6767474.373,90.021,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5307706-02,b,124960,,2017/01/20,Réseau de base,COSSE-LE-VIVIEN VI,5307706,COSSE-LE-VIVIEN,,MAYENNE (53),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2011,47.94120196666666,-0.9070087861111111,144.729,408412.622,6767305.291,97.297,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5308001-01,a,124972,T.A.N3O3 - 3-I,2017/01/20,Réseau de base,COUPTRAIN I,5308001,COUPTRAIN,,MAYENNE (53),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2010,48.48375076666667,-0.2914035833333333,233.577,456839.966,6825456.539,186.847,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5308001-02,b,124973,,2017/01/20,Réseau de base,COUPTRAIN I,5308001,COUPTRAIN,,MAYENNE (53),Dalle de béton : Repère hémisphérique 1995 en laiton de 25 mm de diamètre,ok,2010,48.473807280555555,-0.30038345555555557,230.143,456130.758,6824379.881,183.4,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5315201-02,b,125488,,2017/01/17,Réseau de base,MESLAY-DU-MAINE I,5315201,MESLAY-DU-MAINE,,MAYENNE (53),Ponceau : Repère 1995 hémisphérique en laiton de 25 mm de diamètre,ok,2015,47.94111356944444,-0.5496591694444445,123.129,435062.979,6766036.184,76.06,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5315201-03,c,207295,T.E.K3O3 - 1-I,2017/01/17,Réseau de base,MESLAY-DU-MAINE I,5315201,MESLAY-DU-MAINE,,MAYENNE (53),Cimetière : Croix : Socle :Sud-Ouest : Repère 2007 hexagonal en laiton,ok,2015,47.94884668333333,-0.5486254194444444,134.232,435178.687,6766891.139,87.134,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5315201-04,d,208039,T.E.K3O3 - 1-II,2017/01/17,Réseau de base,MESLAY-DU-MAINE I,5315201,MESLAY-DU-MAINE,,MAYENNE (53),Dalle : Repère hémisphérique en laiton de 18 mm de diamètre ,ok,2015,47.949055875,-0.5444182194444445,126.867,435493.488,6766900.259,79.825,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5315201-05,e,208040,RT - 212-I,2017/01/17,Réseau de base,MESLAY-DU-MAINE I,5315201,MESLAY-DU-MAINE,,MAYENNE (53),Muret : repère en laiton à tête hémisphérique de 12 mm de diamètre ,ok,2015,47.94765736944444,-0.5520114777777778,134.96,434920.225,6766770.48,87.903,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5321105-01,a,125896,,2017/01/20,Réseau de base,SAINT-DENIS-DE-GASTINES V,5321105,SAINT-DENIS-DE-GASTINES,,MAYENNE (53),Borne 1995 en Polyester-béton : Repère hémisphérique de 25 mm de diamètre,ok,2010,48.34603643333334,-0.8609743583333334,283.886,414044.491,6812072.915,236.578,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5321105-02,b,125897,,2017/01/20,Réseau de base,SAINT-DENIS-DE-GASTINES V,5321105,SAINT-DENIS-DE-GASTINES,,MAYENNE (53),Cimetiere : Croix : Socle : Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2010,48.344348769444444,-0.8572248555555555,286.902,414312.81,6811871.986,239.602,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5323602-01,a,126039,,2017/01/20,Réseau de base,SAINT-MARS-DU-DESERT II,5323602,SAINT-MARS-DU-DESERT,,MAYENNE (53),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2010,48.293164105555554,-0.16273972222222222,183.381,465491.844,6803900.959,136.77,0.01,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5323602-02,b,126040,,2017/01/20,Réseau de base,SAINT-MARS-DU-DESERT II,5323602,SAINT-MARS-DU-DESERT,,MAYENNE (53),Cimetiere : Croix : Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2010,48.29457515833333,-0.15531930555555554,169.439,466048.019,6804035.652,122.914,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5326505-01,a,126186,,2017/01/20,Réseau de base,TORCE-VIVIERS-EN-CHARNIE V,5326505,TORCE-VIVIERS-EN-CHARNIE,,MAYENNE (53),Bloc de béton 1993 de 1 m3 : Repère bronze type RGF-GM scellé au centre.,ok,2011,48.12564631944444,-0.28454861666666664,259.564,455690.977,6785668.254,212.717,0.01,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5326505-02,b,126187,,2017/01/20,Réseau de base,TORCE-VIVIERS-EN-CHARNIE V,5326505,TORCE-VIVIERS-EN-CHARNIE,,MAYENNE (53),Bloc de béton 1993 de 0.125 m3 : Repère bronze type RGF-GM scellé au centre.,ok,2011,48.12598231944445,-0.2852708027777778,258.21,455638.843,6785707.796,211.37,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5326505-03,c,126188,,2017/01/20,Réseau de base,TORCE-VIVIERS-EN-CHARNIE V,5326505,TORCE-VIVIERS-EN-CHARNIE,,MAYENNE (53),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2011,48.138654683333336,-0.29017288333333335,198.24,455333.097,6787130.057,151.418,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5326505-04,d,126189,,2017/01/20,Réseau de base,TORCE-VIVIERS-EN-CHARNIE V,5326505,TORCE-VIVIERS-EN-CHARNIE,,MAYENNE (53),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2011,48.13919880555555,-0.28835327499999996,198.229,455470.848,6787184.838,151.389,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5404601-01,a,126436,H'.A.K3N3 - 23-I,2017/01/22,Réseau de base,BARISEY-AU-PLAIN I,5404601,BARISEY-AU-PLAIN,,MEURTHE-ET-MOSELLE (54),Borne 1977 en granit gravée IGN : Repère 1995 hémisphérique en laiton de 12 mm de diamètre,ok,2012,48.52975677777778,5.866934333333334,341.063,911630.549,6829344.412,293.91,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5404601-03,c,126438,H'.A.K3N3 - 23,2017/01/22,Réseau de base,BARISEY-AU-PLAIN I,5404601,BARISEY-AU-PLAIN,,MEURTHE-ET-MOSELLE (54),Ponceau : Repère de nivellement,ok,2012,48.530769722222225,5.867656972222223,338.46,911679.78,6829458.88,291.314,0.1,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
